"1","Cini","final mass in soil (g.cm2)","final mass in soil top 2cm (g.cm2)","initial mass in soil (g.cm2)","initial mass in soil top 2cm (g.cm2)","mass.out","mass.out 2cm","NSE"
"1",0.004580988,0.0496168914999997,0.0042649915,0.0503909999999997,0.0050391,0.000774108499999981,0.000774108500000003,0.057156051962124
"1",0.004214129,0.0456419457999997,0.0039233458,0.0463539999999997,0.00463540000000001,0.00071205420000002,0.000712054200000002,0.287205730625163
"1",0.004137988,0.0448188312000005,0.0038526312,0.0455180000000005,0.00455180000000001,0.000699168800000011,0.000699168800000006,0.300108814928346
"1",0.004214129,0.0456419457999997,0.0039233458,0.0463539999999997,0.00463540000000001,0.00071205420000002,0.000712054200000002,0.287205730625163
"1",0.004214129,0.0456419457999997,0.0039233458,0.0463539999999997,0.00463540000000001,0.00071205420000002,0.000712054200000002,0.287205730625163
"1",0.004137988,0.0448188312000005,0.0038526312,0.0455180000000005,0.00455180000000001,0.000699168800000011,0.000699168800000006,0.300108814928346
"1",0.004103379,0.0444399130999994,0.0038202131,0.0451329999999993,0.00451330000000001,0.000693086899999966,0.000693086900000003,0.301556745210843
"1",0.004248738,0.0460206911999997,0.0039556792,0.0467389999999997,0.0046739,0.000718308799999977,0.000718220799999995,0.27738432899326
"1",0.004103379,0.0444399130999994,0.0038202131,0.0451329999999993,0.00451330000000001,0.000693086899999966,0.000693086900000003,0.301556745210843
"1",0.004103379,0.0444399130999994,0.0038202131,0.0451329999999993,0.00451330000000001,0.000693086899999966,0.000693086900000003,0.301556745210843
"1",0.004248738,0.0460206911999997,0.0039556792,0.0467389999999997,0.0046739,0.000718308799999977,0.000718220799999995,0.27738432899326
"1",0.004546379,0.0492380613999996,0.0042326614,0.0500059999999996,0.0050006,0.000767938600000011,0.000767938599999999,0.0910037676210598
"1",0.004691738,0.0508189792000003,0.0043681902,0.0516120000000003,0.0051612,0.000793020799999995,0.000793009800000005,-0.0675730218953776
"1",0.004546379,0.0492380613999996,0.0042326614,0.0500059999999996,0.0050006,0.000767938600000011,0.000767938599999999,0.0910037676210598
"1",0.004546379,0.0492380613999996,0.0042326614,0.0500059999999996,0.0050006,0.000767938600000011,0.000767938599999999,0.0910037676210598
"1",0.004691738,0.0508189792000003,0.0043681902,0.0516120000000003,0.0051612,0.000793020799999995,0.000793009800000005,-0.0675730218953776
"1",0.004324879,0.0468440797000003,0.00402657970000001,0.0475750000000003,0.00475750000000001,0.0007309203,0.000730920300000003,0.247208113797093
"1",0.004027238,0.0436166653999998,0.0037493654,0.0442969999999998,0.0044297,0.000680334600000033,0.000680334600000003,0.296924094880852
"1",0.004324879,0.0468440797000003,0.00402657970000001,0.0475750000000003,0.00475750000000001,0.0007309203,0.000730920300000003,0.247208113797093
"1",0.004324879,0.0468440797000003,0.00402657970000001,0.0475750000000003,0.00475750000000001,0.0007309203,0.000730920300000003,0.247208113797093
"1",0.004027238,0.0436166653999998,0.0037493654,0.0442969999999998,0.0044297,0.000680334600000033,0.000680334600000003,0.296924094880852
"1",0.003881879,0.0420459027999997,0.0036141028,0.0427019999999997,0.0042702,0.000656097200000025,0.000656097199999999,0.254289594399328
